,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
1641,2.0,,,2.0,38859.0,,"[40, 400, 5, 50]",,,"Here, Evil!  C'mon boy!",3.0,Crafting unlocked after opening a Whispers of the Old Gods pack.,OG_281,"['BATTLECRY', 'RITUAL']",,Beckoner of Evil,,,NEUTRAL,,COMMON,OG,,<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i>,MINION
1643,3.0,,,3.0,38304.0,,"[100, 800, 20, 100]",,,"If your hero doesn't attack, it's just ""Silithid Loner"".",5.0,,OG_034,,,Silithid Swarmer,,,NEUTRAL,BEAST,RARE,OG,,Can only attack if your hero attacked this turn.,MINION
1652,5.0,,,7.0,1068.0,,,,,Holy beings from the beyond are so cliché!,6.0,Unlocked at Level 47.,CS2_088,['BATTLECRY'],,Guardian of Kings,,,PALADIN,,COMMON,CORE,,<b>Battlecry:</b> Restore 6 Health to your hero.,MINION
1656,9.0,,,6.0,2045.0,,"[400, 1600, 100, 400]",,,The Dark Animus is evil and mysterious and huge and unable to write sentences that utilize proper grammar.,9.0,,GVG_077,,,Anima Golem,,,WARLOCK,MECHANICAL,EPIC,GVG,,"At the end of each turn, destroy this minion if it's your only one.",MINION
1658,3.0,,,6.0,2085.0,,"[1600, 3200, 400, 1600]",,,"Gazlowe was voted ""Most Likely to Explode"" in high school.",6.0,,GVG_117,,,Gazlowe,,,NEUTRAL,,LEGENDARY,GVG,,"Whenever you cast a 1-mana spell, add a random Mech to your hand.",MINION
1660,4.0,,,4.0,348.0,,"[40, 400, 5, 50]",,ALLIANCE,"Guardians of Dark Iron Ore.  Perhaps the most annoying ore, given where you have to forge it.",4.0,,EX1_046,['BATTLECRY'],,Dark Iron Dwarf,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,COMMON,EXPERT1,,<b>Battlecry:</b> Give a minion +2 Attack this turn.,MINION
1661,3.0,,,5.0,39374.0,,"[100, 800, 20, 100]",,,"B4 is a nice place to visit, but he wouldn't want to live there.",4.0,"Crafting unlocked in the Opera, in One Night in Karazhan.",KAR_204,['BATTLECRY'],,Onyx Bishop,,,PRIEST,,RARE,KARA,,<b>Battlecry:</b> Summon a friendly minion that died this game.,MINION
1666,5.0,,,6.0,40337.0,,"[400, 1600, 100, 400]",,,Don't blame the bot for his crimes...  Blame whoever keeps winding him up!,5.0,,CFM_025,['CHOOSE_ONE'],,Wind-up Burglebot,,,NEUTRAL,MECHANICAL,EPIC,GANGS,,"Whenever this attacks a minion and survives, draw a card.",MINION
1669,2.0,,,1.0,41566.0,,"[40, 400, 5, 50]",,,Her favorite mixture is cola and lime.,2.0,,CFM_120,['DEATHRATTLE'],,Mistress of Mixtures,,,NEUTRAL,,COMMON,GANGS,,<b>Deathrattle:</b> Restore 4 Health to both players.,MINION
1672,7.0,,,4.0,2607.0,,,,,,3.0,,BRMA10_5,,,Chromatic Drake,,,NEUTRAL,DRAGON,,BRM,,,MINION
1674,0.0,,,0.0,2326.0,,,,,,5.0,,BRMA04_3,['DEATHRATTLE'],,Firesworn,,,NEUTRAL,,,BRM,,<b>Deathrattle:</b> Deal 1 damage to the enemy hero for each Firesworn that died this turn.,MINION
1682,2.0,,,4.0,38784.0,,"[40, 400, 5, 50]",,,The Overmind and the Old Gods are surprisingly similar.,3.0,,OG_249,"['DEATHRATTLE', 'TAUNT']",,Infested Tauren,,,NEUTRAL,,COMMON,OG,,"<b>Taunt</b>
<b>Deathrattle:</b> Summon a 2/2 Slime.",MINION
1683,2.0,,,4.0,2234.0,,"[400, 1600, 100, 400]",,,Bane of spellcasters and spelling bees everywhere.,5.0,,GVG_122,['AURA'],,Wee Spellstopper,,,MAGE,,EPIC,GVG,,Adjacent minions can't be targeted by spells or Hero Powers.,MINION
1684,3.0,,,3.0,2060.0,,"[100, 800, 20, 100]",,,He's legitimately surprised every time he turns himself into a chicken.,2.0,,GVG_092,['BATTLECRY'],,Gnomish Experimenter,,,NEUTRAL,,RARE,GVG,,"<b>Battlecry:</b> Draw a card. If it's a minion, transform it into a Chicken.",MINION
1686,1.0,,,3.0,39453.0,,"[1600, 3200, 400, 1600]",,,"Moroes runs an army of stewards, but still ends up inflating the balloons himself.",1.0,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_044,['STEALTH'],,Moroes,,,NEUTRAL,,LEGENDARY,KARA,,"<b>Stealth</b>
At the end of your turn, summon a 1/1 Steward.",MINION
1688,3.0,,,4.0,2306.0,,"[40, 400, 5, 50]",,,"Dragonkin Sorcerers be all ""I'm a wizard"" and everyone else be all ""daaaaang"".",5.0,"Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",BRM_020,,,Dragonkin Sorcerer,,,NEUTRAL,DRAGON,COMMON,BRM,,"Whenever <b>you</b> target this minion with a spell, gain +1/+1.",MINION
1689,2.0,,,2.0,38538.0,,"[40, 400, 5, 50]",,,Bile actually makes for surprisingly sturdy fins.,1.0,,OG_156,['BATTLECRY'],,Bilefin Tidehunter,,,NEUTRAL,MURLOC,COMMON,OG,,<b>Battlecry:</b> Summon a 1/1 Ooze with <b>Taunt</b>.,MINION
1691,1.0,,,3.0,979.0,,"[100, 800, 20, 100]",,,"Laying siege isn't fun for anyone.  It's not even all that effective, now that everyone has a flying mount.",4.0,,EX1_102,,,Demolisher,,,NEUTRAL,MECHANICAL,RARE,EXPERT1,,"At the start of your turn, deal 2 damage to a random enemy.",MINION
1692,6.0,,,6.0,39754.0,,,,,,6.0,,KARA_00_02a,,,Abyssal,,,WARLOCK,DEMON,,KARA,,,MINION
1695,4.0,,,4.0,1037.0,,"[100, 800, 20, 100]",,,Twilight drakes feed on Mystical Energy.  And Tacos.,1.0,,EX1_043,['BATTLECRY'],,Twilight Drake,,,NEUTRAL,DRAGON,RARE,EXPERT1,,<b>Battlecry:</b> Gain +1 Health for each card in your hand.,MINION
1696,9.0,,,4.0,3035.0,,,,,,2.0,,CRED_35,,,Max McCall,,,NEUTRAL,,LEGENDARY,CREDITS,,Your emotes have no cooldown and can't be squelched.,MINION
1697,2.0,,,2.0,251.0,,"[40, 400, 5, 50]",,,Always roll need.,1.0,,EX1_096,['DEATHRATTLE'],,Loot Hoarder,,,NEUTRAL,,COMMON,EXPERT1,,<b>Deathrattle:</b> Draw a card.,MINION
1702,1.0,,,1.0,2790.0,,,,,,1.0,,AT_037t,,,Sapling,,,DRUID,,,TGT,,,MINION
1706,6.0,,,6.0,1261.0,,"[100, 800, 20, 100]",,,"In the jungle, the mighty jungle, the lion gets slowly consumed by hyenas.",5.0,,EX1_534,['DEATHRATTLE'],,Savannah Highmane,,,HUNTER,BEAST,RARE,EXPERT1,,<b>Deathrattle:</b> Summon two 2/2 Hyenas.,MINION
1707,3.0,,,3.0,39200.0,,,,,,3.0,,KAR_025c,,,Teapot,,,WARLOCK,,,KARA,,,MINION
1708,4.0,,,4.0,28.0,,,,,The Kor'kron are the elite forces of Garrosh Hellscream. Let's just say you don't want to run into these guys while wearing a blue tabard.,3.0,Unlocked at Level 44.,NEW1_011,['CHARGE'],,Kor'kron Elite,,,WARRIOR,,COMMON,CORE,,<b>Charge</b>,MINION
1713,0.0,,,2.0,1869.0,,,,,,7.0,,NAX7_02,['TAUNT'],,Understudy,,,NEUTRAL,,,NAXX,,<b>Taunt</b>,MINION
1716,0.0,,,3.0,39388.0,,,,,,6.0,,KAR_A10_06,['AUTOATTACK'],,Black Bishop,,,NEUTRAL,,,KARA,,<b>Auto-Attack:</b> Restore 2 Health to adjacent minions.,MINION
1718,2.0,,,4.0,42074.0,,,,,,3.0,,TB_FW_ImbaTron,"['BATTLECRY', 'DIVINE_SHIELD', 'TAUNT']",,Annoy-o-p-Tron,,,NEUTRAL,MECHANICAL,,TB,,<b>Battlecry:</b> Summon Annoy-o-Tron and Psych-o-Tron.,MINION
1720,5.0,,,7.0,2556.0,,"[1600, 3200, 400, 1600]",,,She sees into your past and makes you face your fears.  Most common fear:  Getting Majordomo out of Sneed's Old Shredder.,4.0,,AT_018,['INSPIRE'],,Confessor Paletress,,,PRIEST,,LEGENDARY,TGT,,<b>Inspire:</b> Summon a random <b>Legendary</b> minion.,MINION
1722,1.0,,,1.0,1860.0,,"[40, 400, 5, 50]",,,Spider cocoons are like little piñatas!,1.0,"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure.",FP1_011,['DEATHRATTLE'],,Webspinner,,,HUNTER,BEAST,COMMON,NAXX,,<b>Deathrattle:</b> Add a random Beast card to your hand.,MINION
1725,5.0,,,7.0,920.0,,"[400, 1600, 100, 400]",,,"Go ahead, carve your initials in him.",5.0,,NEW1_008,['CHOOSE_ONE'],,Ancient of Lore,,{'REQ_TARGET_IF_AVAILABLE': 0},DRUID,,EPIC,EXPERT1,,<b>Choose One -</b> Draw a card; or Restore 5 Health.,MINION
1728,9.0,,,7.0,1687.0,,,,,You don’t tame a Core Hound. You just train it to eat someone else before it eats you.,5.0,Unlocked at Hunter Level 51.,CS2_201,,,Core Hound,,,NEUTRAL,BEAST,COMMON,CORE,,,MINION
1729,1.0,,,1.0,922.0,,,,ALLIANCE,"If 1/2 minions are all that is defending Goldshire, you would think it would have been overrun years ago.",2.0,Unlocked at Paladin Level 57.,CS1_042,['TAUNT'],,Goldshire Footman,,,NEUTRAL,,COMMON,CORE,,<b>Taunt</b>,MINION
1733,2.0,,,1.0,994.0,,"[40, 400, 5, 50]",,ALLIANCE,"If you want to stop a worgen from infiltrating, just yell, ""No! Bad boy!""",1.0,,EX1_010,['STEALTH'],,Worgen Infiltrator,,,NEUTRAL,,COMMON,EXPERT1,,<b>Stealth</b>,MINION
1734,0.0,,,4.0,41914.0,,,,,,10.0,,TB_Dorothee_001,,,Dorothee,,,NEUTRAL,,,TB,,Minions to the left have <b>Charge</b>. Minions to the right have <b>Taunt</b>.,MINION
1735,3.0,,,4.0,2549.0,,"[40, 400, 5, 50]",,,Is he aspiring or inspiring?  Make up your mind!,5.0,,AT_006,['INSPIRE'],,Dalaran Aspirant,,,MAGE,,COMMON,TGT,,<b>Inspire:</b> Gain <b>Spell Damage +1</b>.,MINION
1738,5.0,,,6.0,2507.0,,"[100, 800, 20, 100]",,,Needs just a few more ratings points to become Grandmaster Jouster.,6.0,,AT_112,['BATTLECRY'],,Master Jouster,,,NEUTRAL,,RARE,TGT,,"<b>Battlecry:</b> Reveal a minion in each deck. If yours costs more, gain <b>Taunt</b> and <b>Divine Shield</b>.",MINION
1739,3.0,,,4.0,2655.0,,"[40, 400, 5, 50]",,,Hee hee!  Look at his cute little feet.,4.0,,AT_076,['INSPIRE'],,Murloc Knight,,,PALADIN,MURLOC,COMMON,TGT,,<b>Inspire:</b> Summon a random Murloc.,MINION
1743,4.0,,,4.0,2923.0,,"[100, 800, 20, 100]",,,The REAL angry chicken!,4.0,"Crafting unlocked in The Ruined City, in the League of Explorers adventure.",LOE_051,,,Jungle Moonkin,,,DRUID,BEAST,RARE,LOE,2.0,"Both players have
<b>Spell Damage +2</b>.",MINION
1746,4.0,,,9.0,436.0,,"[1600, 3200, 400, 1600]",,,Malygos hates it when mortals use magic.  He gets so mad!,12.0,,EX1_563,,,Malygos,,,NEUTRAL,DRAGON,LEGENDARY,EXPERT1,5.0,<b>Spell Damage +5</b>,MINION
1747,2.0,,,2.0,2043.0,,"[40, 400, 5, 50]",,,"If you hear someone yell, ""Cannonball!"" you're about to get wet. Or crushed.",3.0,,GVG_075,,,Ship's Cannon,,,NEUTRAL,,COMMON,GVG,,"After you summon a Pirate, deal 2 damage to a random enemy.",MINION
1752,2.0,,,2.0,2026.0,,"[40, 400, 5, 50]",,,He chooses to believe what he is programmed to believe!,2.0,,GVG_058,['DIVINE_SHIELD'],,Shielded Minibot,,,PALADIN,MECHANICAL,COMMON,GVG,,<b>Divine Shield</b>,MINION
1753,2.0,,,2.0,42053.0,,,,,,2.0,,CFM_606t,,,Crystal,,,PRIEST,,,GANGS,,,MINION
1754,5.0,,,5.0,11130.0,,,,,,5.0,,CRED_43,,,Jon Bankard,,,NEUTRAL,,LEGENDARY,CREDITS,,50% chance to be 100% right.,MINION
1756,5.0,,,6.0,38267.0,,"[100, 800, 20, 100]",,,Just can't resist the opportunity to hang around with a bunch of totems.,5.0,,OG_028,['TAUNT'],,Thing from Below,,,SHAMAN,,RARE,OG,,"[x]<b>Taunt</b>
Costs (1) less for each
Totem you've summoned
this game.",MINION
1758,2.0,,,2.0,2784.0,,"[40, 400, 5, 50]",,,,1.0,,AT_042t,['CHARGE'],,Sabertooth Lion,,,DRUID,BEAST,COMMON,TGT,,<b>Charge</b>,MINION
1762,0.0,,,1.0,850.0,,,,,,2.0,,CS2_051,['TAUNT'],,Stoneclaw Totem,,,SHAMAN,TOTEM,FREE,CORE,,<b>Taunt</b>,MINION
1764,5.0,,,5.0,39840.0,,"[1600, 3200, 400, 1600]",,,He was super excited to acquire Gorehowl at a garage sale!  Then super disappointed to find out it was a foam reproduction.,6.0,"Crafting unlocked in the Spire, in One Night in Karazhan.",KAR_096,,,Prince Malchezaar,,,NEUTRAL,DEMON,LEGENDARY,KARA,,"[x]When the game starts,
add 5 extra <b>Legendary</b>
minions to your deck.",MINION
1766,1.0,,,2.0,2477.0,,,,,,3.0,,BRMA06_4,,,Flamewaker Acolyte,,,NEUTRAL,,,BRM,,,MINION
1767,0.0,,,1.0,2418.0,,,,,,1.0,,BRMA10_4,['InvisibleDeathrattle'],,Corrupted Egg,,,NEUTRAL,,,BRM,,"When this minion has 4 or more Health, it hatches.",MINION
1768,4.0,,,9.0,1186.0,,"[1600, 3200, 400, 1600]","['DREAM_01', 'DREAM_02', 'DREAM_03', 'DREAM_04', 'DREAM_05']",,"Ysera rules the Emerald Dream.  Which is some kind of green-mirror-version of the real world, or something?",12.0,,EX1_572,,,Ysera,,,NEUTRAL,DRAGON,LEGENDARY,EXPERT1,,"At the end of your turn, add a Dream Card to your hand.",MINION
1771,1.0,,,1.0,38453.0,,,,,,1.0,,OG_114a,,,Icky Tentacle,,,WARLOCK,,,OG,,,MINION
1773,7.0,,,6.0,2080.0,,"[1600, 3200, 400, 1600]",,,Mogor helped reopen the Dark Portal once. You know you're in trouble when you have to rely on an ogre.,6.0,,GVG_112,,,Mogor the Ogre,,,NEUTRAL,,LEGENDARY,GVG,,All minions have a 50% chance to attack the wrong enemy.,MINION
1774,7.0,,,8.0,38795.0,,"[100, 800, 20, 100]",,,"""Hello, is Doom there? No? Can I leave a message?""",9.0,,OG_255,"['BATTLECRY', 'RITUAL']",,Doomcaller,,,NEUTRAL,,RARE,OG,,"<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i> If it's dead, shuffle it into your deck.",MINION
1775,3.0,,,3.0,3022.0,,,,,,3.0,,CRED_22,,,Cameron Chrisman,,,NEUTRAL,,LEGENDARY,CREDITS,,"While this is in your hand, Golden cards cost (1) less.",MINION
1777,1.0,,,1.0,40682.0,,,,,,1.0,,CFM_337t,,,Piranha,,,HUNTER,BEAST,,GANGS,,,MINION
1784,0.0,,,2.0,40364.0,,"[40, 400, 5, 50]",,,Happy to defend any public offender!,7.0,,CFM_300,['TAUNT'],,Public Defender,,,WARRIOR,,COMMON,GANGS,,<b>Taunt</b>,MINION
1785,1.0,,,1.0,648.0,,,,,This card is boaring.,1.0,Unlocked at Hunter Level 53.,CS2_171,['CHARGE'],,Stonetusk Boar,,,NEUTRAL,BEAST,FREE,CORE,,<b>Charge</b>,MINION
1786,2.0,,,2.0,2517.0,,"[400, 1600, 100, 400]",,,"He'll never admit it, but he pushes you hard because he really cares about you.",3.0,,AT_080,,,Garrison Commander,,,NEUTRAL,,EPIC,TGT,,You can use your Hero Power twice a turn.,MINION
1789,2.0,,,4.0,40344.0,,"[40, 400, 5, 50]",,,"He didn't go to school for healing, but we keep losing all the good healers to Ratchet, so I guess we'll take him.",6.0,,CFM_067,['BATTLECRY'],,Hozen Healer,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,COMMON,GANGS,,<b>Battlecry</b>: Restore a minion to full Health.,MINION
1790,2.0,,,2.0,42099.0,,,,,,2.0,,CFM_712_t02,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
1793,9.0,,,9.0,2084.0,,"[1600, 3200, 400, 1600]",,,"He was obsessed with explosives until he discovered knitting. Now he yells, “SWEATERS! MORE SWEATERS!”",7.0,,GVG_116,,,Mekgineer Thermaplugg,,,NEUTRAL,MECHANICAL,LEGENDARY,GVG,,"Whenever an enemy minion dies, summon a Leper Gnome.",MINION
1797,2.0,,,2.0,40381.0,,"[400, 1600, 100, 400]",,,"Gadgetzan, where even the pet rocks have pet rocks.",3.0,,CFM_606,,,Mana Geode,,,PRIEST,,EPIC,GANGS,,"Whenever this minion is healed, summon a 2/2 Crystal.",MINION
1799,2.0,,,2.0,2692.0,,,,,,3.0,,BRMC_99e,['TAUNT'],,Rock Elemental,,,NEUTRAL,,,TB,,<b>Taunt</b>,MINION
1800,27.0,,,10.0,42135.0,,,,,,27.0,,CFM_712_t27,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
1801,3.0,,,4.0,2911.0,,"[40, 400, 5, 50]",,,"A-1 and A-2 went nuts, when they should have gone bolts.",4.0,"Crafting unlocked in The Ruined City, in the League of Explorers adventure.",LOE_039,['BATTLECRY'],,Gorillabot A-3,,,NEUTRAL,MECHANICAL,COMMON,LOE,,"<b>Battlecry:</b> If you control another Mech, <b>Discover</b> a Mech.",MINION
1803,4.0,,,1.0,2591.0,,"[1600, 3200, 400, 1600]",,,,4.0,,BRMA14_5H,,,Toxitron,,,NEUTRAL,MECHANICAL,LEGENDARY,BRM,,"At the start of your turn, deal 1 damage to all other minions.",MINION
1805,2.0,,,2.0,201.0,,"[40, 400, 5, 50]",,,"He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean.",2.0,,EX1_131,['COMBO'],,Defias Ringleader,,,ROGUE,,COMMON,EXPERT1,,<b>Combo:</b> Summon a 2/1 Defias Bandit.,MINION
1806,7.0,,,5.0,2395.0,,"[1600, 3200, 400, 1600]",,,,7.0,,BRMA14_9,['AURA'],,Magmatron,,,NEUTRAL,MECHANICAL,LEGENDARY,BRM,,"Whenever a player plays a card, Magmatron deals 2 damage to them.",MINION
1808,6.0,,,7.0,38897.0,,"[100, 800, 20, 100]",,,"Back in her day, each shield weighed two tons and she had to carry four of them on each arm!",6.0,,OG_301,"['BATTLECRY', 'RITUAL']",,Ancient Shieldbearer,,,WARRIOR,,RARE,OG,,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain 10 Armor.",MINION
1810,4.0,,,6.0,2621.0,,"[1600, 3200, 400, 1600]",,,"He can summon anything, even a FEARSOME DOOMGUARD*.
*He's pretty sure this is going to work out.",4.0,,AT_027,,,Wilfred Fizzlebang,,,WARLOCK,,LEGENDARY,TGT,,Cards you draw from your Hero Power cost (0).,MINION
1811,4.0,,,6.0,640.0,,"[1600, 3200, 400, 1600]",,,"Hogger is super powerful. If you kill him, it's because he <i>let</i> you.",4.0,,NEW1_040,,,Hogger,,,NEUTRAL,,LEGENDARY,EXPERT1,,"At the end of your turn, summon a 2/2 Gnoll with <b>Taunt</b>.",MINION
1812,1.0,,,1.0,2287.0,,,,,,1.0,,BRM_004t,,,Whelp,,,NEUTRAL,,,BRM,,,MINION
1814,1.0,,,1.0,39199.0,,,,,,1.0,,KAR_025a,,,Candle,,,WARLOCK,,,KARA,,,MINION
1816,3.0,,,3.0,680.0,,"[400, 1600, 100, 400]",,,"When he saves enough plunder, he's going to commission an enormous captain's hat.  He has hat envy.",3.0,,NEW1_027,['AURA'],,Southsea Captain,,,NEUTRAL,PIRATE,EPIC,EXPERT1,,Your other Pirates have +1/+1.,MINION
1818,1.0,,,1.0,796.0,,,,,,1.0,,CS2_tk1,,,Sheep,,,NEUTRAL,BEAST,COMMON,CORE,,,MINION
1821,6.0,,,6.0,40495.0,,,,,,6.0,,CFM_648t,,,"""Little Friend""",,,NEUTRAL,,,GANGS,,,MINION
1822,5.0,,,5.0,2054.0,,"[100, 800, 20, 100]",,,Wintergrasp Keep's only weakness!,5.0,,GVG_086,,,Siege Engine,,,WARRIOR,MECHANICAL,RARE,GVG,,"Whenever you gain Armor, give this minion +1 Attack.",MINION
1825,5.0,,,5.0,40486.0,,"[1600, 3200, 400, 1600]",,,My life for Aya!,5.0,,CFM_324,"['DEATHRATTLE', 'TAUNT']",,White Eyes,,,SHAMAN,,LEGENDARY,GANGS,,"<b>Taunt</b>
<b>Deathrattle:</b> Shuffle
'The Storm Guardian' into your deck.",MINION
1828,1.0,,,1.0,1677.0,,,,,,2.0,,TU4f_007,['BATTLECRY'],,Crazy Monkey,,,NEUTRAL,,COMMON,MISSIONS,,<b>Battlecry:</b> Throw Bananas.,MINION
1829,3.0,,,2.0,40732.0,,,,,,3.0,,KARA_13_03H,['CHARGE'],,Orc Warrior,,,WARRIOR,,,KARA,,<b>Charge</b>,MINION
1830,3.0,,,3.0,2513.0,,"[40, 400, 5, 50]",,,Turns out the tuskarr aren't real choosy about their totems.,2.0,,AT_046,['BATTLECRY'],,Tuskarr Totemic,,,SHAMAN,,COMMON,TGT,,<b>Battlecry:</b> Summon a random basic Totem.,MINION
1831,1.0,,,1.0,1655.0,,"[100, 800, 20, 100]",,,She’s smaller than her sisters Mediumwarden and Heavywarden.,2.0,,EX1_001,,,Lightwarden,,,NEUTRAL,,RARE,EXPERT1,,"Whenever a character is healed, gain +2 Attack.",MINION
1846,2.0,,,3.0,397.0,,"[40, 400, 5, 50]",,,'Flesheating' is an unfair name.  It's just that there's not really much else for him to eat.,3.0,,tt_004,,,Flesheating Ghoul,,,NEUTRAL,,COMMON,EXPERT1,,"Whenever a minion dies, gain +1 Attack.",MINION
1848,3.0,,,4.0,38734.0,,"[100, 800, 20, 100]",,,A little flea powder will fix that right up.,3.0,,OG_216,['DEATHRATTLE'],,Infested Wolf,,,HUNTER,BEAST,RARE,OG,,<b>Deathrattle:</b> Summon two 1/1 Spiders.,MINION
1849,1.0,,,1.0,1723.0,,"[40, 400, 5, 50]",,,,1.0,,EX1_317t,,,Worthless Imp,,,WARLOCK,DEMON,COMMON,EXPERT1,,<i>You are out of demons! At least there are always imps...</i>,MINION
1850,2.0,,,4.0,39864.0,,,,,,6.0,,KARA_09_08,['TAUNT'],,Kil'rek,,,WARLOCK,DEMON,,KARA,,<b>Taunt</b>,MINION
1851,8.0,,,5.0,2590.0,,"[1600, 3200, 400, 1600]",,,,8.0,,BRMA14_9H,,,Magmatron,,,NEUTRAL,MECHANICAL,LEGENDARY,BRM,,"Whenever a player plays a card, Magmatron deals 2 damage to them.",MINION
1854,1.0,,,2.0,40644.0,,,,,,2.0,,KARA_13_15,,,Wanda Wonderhooves,,,NEUTRAL,,LEGENDARY,TB,,"Portals cost (1) less. 
<i>Does not count as a minion.</i>",MINION
1857,1.0,,,1.0,204.0,,"[40, 400, 5, 50]",,,,1.0,,EX1_554t,,,Snake,,,HUNTER,BEAST,COMMON,EXPERT1,,,MINION
1858,2.0,,,2.0,2035.0,,"[40, 400, 5, 50]",,,The only thing worse than smelling troggs is listening to their poetry.,3.0,,GVG_067,,,Stonesplinter Trogg,,,NEUTRAL,,COMMON,GVG,,"Whenever your opponent casts a spell, gain +1 Attack.",MINION
1859,3.0,,,3.0,2894.0,,"[40, 400, 5, 50]",,,Fierce monkey.  That funky monkey.,4.0,"Crafting unlocked in Uldaman, in the League of Explorers adventure.",LOE_022,['TAUNT'],,Fierce Monkey,,,WARRIOR,BEAST,COMMON,LOE,,<b>Taunt</b>,MINION
1860,0.0,,,1.0,42372.0,,,,,,4.0,,TB_SPT_DPromoCrate1,['DEATHRATTLE'],,Weapon Rack,,,NEUTRAL,,,TB,,<b>Deathrattle:</b> Current turn player gains a random weapon.,MINION
1861,4.0,,,6.0,40603.0,,"[1600, 3200, 400, 1600]",,,"Wrathion, son of Deathwing, is a dragon.  Why isn't he tagged as a dragon, you ask?  WHAT, ARE YOU TRYING TO BLOW HIS COVER??",5.0,,CFM_806,"['BATTLECRY', 'TAUNT']",,Wrathion,,,NEUTRAL,,LEGENDARY,GANGS,,<b>Taunt</b>. <b>Battlecry:</b> Draw cards until you draw one that isn't a Dragon.,MINION
1862,4.0,,,4.0,2064.0,,"[40, 400, 5, 50]",,,"Once upon a time, only goblins piloted shredders. These days, everyone from Doomsayer to Lorewalker Cho seems to ride one.",3.0,,GVG_096,['DEATHRATTLE'],,Piloted Shredder,,,NEUTRAL,MECHANICAL,COMMON,GVG,,<b>Deathrattle:</b> Summon a random 2-Cost minion.,MINION
1864,2.0,,,3.0,257.0,,,,HORDE,Someone did mess with Tuskerr once.  ONCE.,3.0,Unlocked at Hunter Level 55.,CS2_196,['BATTLECRY'],,Razorfen Hunter,,,NEUTRAL,,COMMON,CORE,,<b>Battlecry:</b> Summon a 1/1 Boar.,MINION
1865,2.0,,,2.0,39842.0,,,,,,2.0,,OG_318t,['TAUNT'],,Gnoll,,,NEUTRAL,,,OG,,<b>Taunt</b>,MINION
1868,13.0,,,10.0,42120.0,,,,,,13.0,,CFM_712_t13,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
1871,6.0,,,5.0,38528.0,,"[100, 800, 20, 100]",,,"Not so much ""corrupted"" as ""has terrible aim"".",6.0,,OG_147,['DEATHRATTLE'],,Corrupted Healbot,,,NEUTRAL,MECHANICAL,RARE,OG,,<b>Deathrattle:</b> Restore 8 Health to the enemy hero.,MINION
1872,3.0,,,3.0,39492.0,,"[40, 400, 5, 50]",,,She's practically GIVING your secrets away!,4.0,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_006,,,Cloaked Huntress,,,HUNTER,,COMMON,KARA,,Your <b>Secrets</b> cost (0).,MINION
1874,1.0,,,2.0,1808.0,,"[40, 400, 5, 50]",,,Filling your Ghouls with Rocket Fuel is all the rage at Necromancer school.,3.0,"Crafting unlocked in The Plague Quarter, in the Naxxramas adventure.",FP1_024,"['DEATHRATTLE', 'TAUNT']",,Unstable Ghoul,,,NEUTRAL,,COMMON,NAXX,,<b>Taunt</b>. <b>Deathrattle:</b> Deal 1 damage to all minions.,MINION
1877,0.0,,,1.0,16235.0,,,,,,3.0,,LOEA07_11,['TAUNT'],,Debris,,,NEUTRAL,,,LOE,,<b>Taunt.</b>,MINION
1881,1.0,,,1.0,38391.0,,"[40, 400, 5, 50]",,,He has a poor understanding of the law of diminishing returns.,2.0,,OG_070,['COMBO'],,Bladed Cultist,,,ROGUE,,COMMON,OG,,<b>Combo:</b> Gain +1/+1.,MINION
1882,5.0,,,4.0,186.0,,"[40, 400, 5, 50]",,ALLIANCE,Most pandaren say his brew tastes like yak.  But apparently that's a compliment.,4.0,,EX1_057,['BATTLECRY'],,Ancient Brewmaster,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_NONSELF_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,COMMON,EXPERT1,,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,MINION
1888,4.0,,,4.0,2696.0,,,,,,8.0,,BRMC_92,['BATTLECRY'],,Coren Direbrew,,,NEUTRAL,,LEGENDARY,TB,,"Always wins Brawls.
 <b>Battlecry:</b> Add a Brawl to your hand.",MINION
